,CD44_Ring,CD45_Ring,CD4_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell04093,0.4192626844943386,0.5429730775569785,0.5531821673112437,0.4936560453244194,0.5183815347382873,0.2621184609381825,0.47039172744528013,0.2956611298330662,0.3253233876318995,0.6897308970577946,0.4135758347822502,0.7988031382797719,1.3714095047328854,0.7190308364066623,0.5381368963338234,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04072,0.371161755198579,0.557666048646752,0.9755164696818398,0.8065694196314268,0.5854984638988239,0.25567715496742865,0.42852612875440066,0.377398326284035,0.32955566539727155,1.0908310241931038,0.3990187341837175,0.8225280896719979,0.6980755311503946,0.6430498905238685,0.979502002576037,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01207,0.542688810416309,0.653605903216736,0.6299996748800609,0.5187319385436793,0.4243918274374308,0.26485043751757337,0.45305553253147945,0.35613561983606845,0.3423620419517683,0.5542107215043016,0.4388365084268464,0.8248023237116765,0.5975953543587724,0.49745178737490836,0.612219367955095,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02528,0.2997974483952702,0.6802800821588848,0.5832274184735398,0.6101997783249944,0.5938358006252759,0.5856308421838119,0.516193252086999,2.116053295510419,1.1125860190811472,0.8828357789489055,0.4843373524377154,0.8244883599647634,0.483150498384071,0.6235414782136361,0.6625719221223455,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03451,0.7959526423549779,0.6552934078029224,0.7277939360044445,0.7215182750854182,0.5196009028763102,0.27369357124008825,0.47218114054613153,0.3678106462478225,0.3276610559166781,0.548923094561495,4.407478807388238,0.8311693413184168,0.5635656640014288,0.8079090018918205,0.7816499179206003,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00440,0.4062911243314614,0.6039497884945346,0.6510574809734018,0.6476916625330418,0.5116811529355292,0.2912826136231852,0.48807393790740816,0.35631672925212765,0.33810043956531277,0.6775130371817748,0.4420667325292798,0.8916516333354463,1.0791723428320212,0.7876044578318029,0.6289506282279992,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05087,0.42682560701003214,0.6268532279944713,0.5961761710660353,0.6059785514467839,0.5538197477240998,0.45550460858447933,0.5206215744600406,0.7013552276687627,0.6123076148970077,0.6196173367553393,0.45742072092633035,0.8790296669156225,0.5648368748651517,1.0772801858723529,0.6772600774265115,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07124,0.7502156459291222,1.6238521944817041,0.9614219278501903,1.239893391809971,0.5374435877863231,0.27136653984828296,0.4625635093986768,0.37611455538042127,0.34558011318872445,0.4390262748527092,0.38595714329314323,1.009922768925196,0.9175675740692087,0.528518494098145,0.6727152873507334,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05046,0.5476961001087561,0.5906217386377454,1.343186263210941,1.4508518762702023,0.7910464746439293,0.27262575544881884,0.45343059869335867,0.7114479216652174,0.3342370085335281,0.9337068670492694,0.452268836498611,1.0972985094539602,0.8680426999603312,0.82234759264688,1.5378391529898796,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03222,0.5538003733728284,0.5907867510532363,0.5397498668889185,0.49680100006026834,0.5255507254992798,0.7239348205954461,0.5059421152953257,1.0705421774995363,1.2996636438618299,0.832930355025262,0.4350410968953348,0.7560053662283295,0.4324413267011724,0.6054876124377608,0.5665415993441674,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02328,0.46387622528049205,0.5548263314252934,0.5819358913027177,0.5765493561210245,0.4362483565070262,0.2906707428610193,0.4015274950598944,0.3190251758767947,0.3642227199270288,0.7878727513482876,0.38766100609804005,0.7415721589270801,0.6395950292510258,0.6976131754447474,0.6302972852260216,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06206,0.3210503245726941,0.5804964306702081,0.5533925083153558,0.5674995524966163,0.5010003734225592,0.39147612702832585,0.41874676900728464,0.4177893367022311,0.6466935029590848,1.5430949622400858,0.38878571511932103,0.8153954962936946,0.5107098357456152,0.4619117510458286,0.553959003155488,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04899,1.5849731802780875,0.5953195084336027,0.6192641054624685,0.7099269238182377,0.5480969637314126,0.2698117389607648,0.4931800522938881,0.4108986561735839,0.3460907757757551,0.5491373819426959,0.4225457920198809,0.8637075466367155,0.5963153206574623,0.8103642160301124,0.9090607116016619,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07139,0.3643820009816738,0.6822435812666267,0.6297433536921107,0.6311783081353353,0.5856361841220722,0.5402079889252498,0.48861539940018833,1.6422014776303322,1.3278353138079855,1.0056269018684174,0.39537409517696254,0.8157283493705249,0.6601876030894178,0.7546004966241862,0.6921011239669843,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03029,0.5883019799095243,0.6476342849518447,0.7527357891127241,0.725865047017895,0.46602431839799313,0.2758898926536311,0.4310049372637239,0.4010008340635656,0.33472167680644016,0.7728917698654789,0.41729394765032113,0.7647646088227019,0.5007762089815181,0.5872148091732925,0.7470582233339012,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03610,0.5236858151194979,0.6814989904475326,0.8301966404501442,0.8532014408775354,0.834891503336346,1.2635496652367442,0.6203903328252217,2.849737571332983,1.7244640457651559,1.3766357618347516,0.5390066535593457,0.9277122152635119,0.585799375199698,0.6592859282786735,0.7923268188822581,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06020,0.37067311460571406,0.6437431083025102,0.527054800576332,0.46030567187729027,0.5628824710633584,0.6085004369758145,0.555357782240952,2.406893879625897,0.8411800227687394,0.6664385372951248,0.4154006885899278,0.8415749442682602,0.39706734902874813,0.5288663671459839,0.5059918820950922,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01750,0.3106152084396195,0.5838943826904703,0.540632251553559,0.5032497411871679,0.5826620774013259,1.0911410456154815,0.5073369849794701,2.2589340691952904,1.9413803078433305,1.2142351901098145,0.43716744060039403,0.8327420284796822,0.4613385642318366,0.5976575852044289,0.725291659672845,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05548,0.33077793857203264,0.6648033190256043,0.5781171035774442,0.538815572927572,0.5207939659145765,0.8364219909998741,0.486817815228696,1.4450356866726604,1.163321132757115,0.9619327845806654,3.2157587422195606,0.8225015615227779,0.4419890429824562,0.5322122331863341,0.5533797301409593,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01235,0.36258228525121927,0.9142888229604185,0.5161829075652322,0.5257167674807897,0.44400182672239835,0.5855863727399605,0.44895953053596965,1.0369013702628058,0.9670824329291522,1.4012716876936446,0.4034535595717097,0.9471438205925145,0.34061826088194425,0.39178407673646254,0.47175094657814404,BM-Her2N75-15
BM-Her2N75-15_scene017_cell08103,0.4561756705384949,0.631416831771035,0.7405061810398371,0.42963899356348506,0.3133219141320884,0.25273518165952474,0.4180358956330114,0.2927386114604646,0.3224049811734758,0.31195773233753316,0.38125381064213715,0.8953025213881609,0.53760718883533,0.5226647357848735,0.5446853626132868,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00658,0.276379145897593,0.5839497938608089,0.5482817659808066,0.48866911345796865,0.5312455176512187,1.1031855030425985,0.5107450966278397,0.6232570009845256,1.7600241312234157,1.055172055262501,0.486498053707899,0.8140738476292021,0.4140946190802574,0.4964393597768206,0.5360394989541712,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00069,0.4292269320314708,0.6591738771261733,0.6325432734586189,0.7377665458532588,0.5238386517806857,0.29027326230705464,0.4576422118984036,0.32506143741286775,0.3997195928747361,0.692590226360601,0.43235286753090807,0.9442526869475683,1.9327122580801774,0.6544626227165079,0.6650799172024772,BM-Her2N75-15
