,rounds,color,imagetype,scene,marker
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-002_c1_ORG.tif,R1,c1,ORG,Her2B-K154-Scene-002,DAPI
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-002_c2_ORG.tif,R1,c2,ORG,Her2B-K154-Scene-002,PCNA
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-002_c3_ORG.tif,R1,c3,ORG,Her2B-K154-Scene-002,CD8
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-002_c4_ORG.tif,R1,c4,ORG,Her2B-K154-Scene-002,PD1
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-002_c5_ORG.tif,R1,c5,ORG,Her2B-K154-Scene-002,CK19
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-006_c1_ORG.tif,R1,c1,ORG,Her2B-K154-Scene-006,DAPI
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-006_c2_ORG.tif,R1,c2,ORG,Her2B-K154-Scene-006,PCNA
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-006_c3_ORG.tif,R1,c3,ORG,Her2B-K154-Scene-006,CD8
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-006_c4_ORG.tif,R1,c4,ORG,Her2B-K154-Scene-006,PD1
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-006_c5_ORG.tif,R1,c5,ORG,Her2B-K154-Scene-006,CK19
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-008_c1_ORG.tif,R1,c1,ORG,Her2B-K154-Scene-008,DAPI
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-008_c2_ORG.tif,R1,c2,ORG,Her2B-K154-Scene-008,PCNA
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-008_c3_ORG.tif,R1,c3,ORG,Her2B-K154-Scene-008,CD8
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-008_c4_ORG.tif,R1,c4,ORG,Her2B-K154-Scene-008,PD1
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K154-Scene-008_c5_ORG.tif,R1,c5,ORG,Her2B-K154-Scene-008,CK19
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-002_c1_ORG.tif,R10,c1,ORG,Her2B-K154-Scene-002,DAPI
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-002_c2_ORG.tif,R10,c2,ORG,Her2B-K154-Scene-002,LamB1
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-002_c3_ORG.tif,R10,c3,ORG,Her2B-K154-Scene-002,H3K4
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-002_c4_ORG.tif,R10,c4,ORG,Her2B-K154-Scene-002,ColIV
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-002_c5_ORG.tif,R10,c5,ORG,Her2B-K154-Scene-002,FoxP3
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-006_c1_ORG.tif,R10,c1,ORG,Her2B-K154-Scene-006,DAPI
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-006_c2_ORG.tif,R10,c2,ORG,Her2B-K154-Scene-006,LamB1
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-006_c3_ORG.tif,R10,c3,ORG,Her2B-K154-Scene-006,H3K4
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-006_c4_ORG.tif,R10,c4,ORG,Her2B-K154-Scene-006,ColIV
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-006_c5_ORG.tif,R10,c5,ORG,Her2B-K154-Scene-006,FoxP3
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-008_c1_ORG.tif,R10,c1,ORG,Her2B-K154-Scene-008,DAPI
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-008_c2_ORG.tif,R10,c2,ORG,Her2B-K154-Scene-008,LamB1
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-008_c3_ORG.tif,R10,c3,ORG,Her2B-K154-Scene-008,H3K4
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-008_c4_ORG.tif,R10,c4,ORG,Her2B-K154-Scene-008,ColIV
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-008_c5_ORG.tif,R10,c5,ORG,Her2B-K154-Scene-008,FoxP3
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-002_c1_ORG.tif,R11,c1,ORG,Her2B-K154-Scene-002,DAPI
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-002_c2_ORG.tif,R11,c2,ORG,Her2B-K154-Scene-002,Fib
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-002_c3_ORG.tif,R11,c3,ORG,Her2B-K154-Scene-002,HER2b
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-002_c4_ORG.tif,R11,c4,ORG,Her2B-K154-Scene-002,LamB2
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-002_c5_ORG.tif,R11,c5,ORG,Her2B-K154-Scene-002,LamAC
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-006_c1_ORG.tif,R11,c1,ORG,Her2B-K154-Scene-006,DAPI
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-006_c2_ORG.tif,R11,c2,ORG,Her2B-K154-Scene-006,Fib
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-006_c3_ORG.tif,R11,c3,ORG,Her2B-K154-Scene-006,HER2b
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-006_c4_ORG.tif,R11,c4,ORG,Her2B-K154-Scene-006,LamB2
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-006_c5_ORG.tif,R11,c5,ORG,Her2B-K154-Scene-006,LamAC
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-008_c1_ORG.tif,R11,c1,ORG,Her2B-K154-Scene-008,DAPI
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-008_c2_ORG.tif,R11,c2,ORG,Her2B-K154-Scene-008,Fib
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-008_c3_ORG.tif,R11,c3,ORG,Her2B-K154-Scene-008,HER2b
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-008_c4_ORG.tif,R11,c4,ORG,Her2B-K154-Scene-008,LamB2
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-008_c5_ORG.tif,R11,c5,ORG,Her2B-K154-Scene-008,LamAC
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-002_c1_ORG.tif,R11Q,c1,ORG,Her2B-K154-Scene-002,DAPI
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-002_c2_ORG.tif,R11Q,c2,ORG,Her2B-K154-Scene-002,L488
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-002_c3_ORG.tif,R11Q,c3,ORG,Her2B-K154-Scene-002,L555
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-002_c4_ORG.tif,R11Q,c4,ORG,Her2B-K154-Scene-002,L647
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-002_c5_ORG.tif,R11Q,c5,ORG,Her2B-K154-Scene-002,L750
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-006_c1_ORG.tif,R11Q,c1,ORG,Her2B-K154-Scene-006,DAPI
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-006_c2_ORG.tif,R11Q,c2,ORG,Her2B-K154-Scene-006,L488
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-006_c3_ORG.tif,R11Q,c3,ORG,Her2B-K154-Scene-006,L555
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-006_c4_ORG.tif,R11Q,c4,ORG,Her2B-K154-Scene-006,L647
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-006_c5_ORG.tif,R11Q,c5,ORG,Her2B-K154-Scene-006,L750
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-008_c1_ORG.tif,R11Q,c1,ORG,Her2B-K154-Scene-008,DAPI
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-008_c2_ORG.tif,R11Q,c2,ORG,Her2B-K154-Scene-008,L488
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-008_c3_ORG.tif,R11Q,c3,ORG,Her2B-K154-Scene-008,L555
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-008_c4_ORG.tif,R11Q,c4,ORG,Her2B-K154-Scene-008,L647
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-008_c5_ORG.tif,R11Q,c5,ORG,Her2B-K154-Scene-008,L750
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-002_c1_ORG.tif,R2,c1,ORG,Her2B-K154-Scene-002,DAPI
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-002_c2_ORG.tif,R2,c2,ORG,Her2B-K154-Scene-002,CK5
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-002_c3_ORG.tif,R2,c3,ORG,Her2B-K154-Scene-002,HER2
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-002_c4_ORG.tif,R2,c4,ORG,Her2B-K154-Scene-002,ER
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-002_c5_ORG.tif,R2,c5,ORG,Her2B-K154-Scene-002,CD45
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-006_c1_ORG.tif,R2,c1,ORG,Her2B-K154-Scene-006,DAPI
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-006_c2_ORG.tif,R2,c2,ORG,Her2B-K154-Scene-006,CK5
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-006_c3_ORG.tif,R2,c3,ORG,Her2B-K154-Scene-006,HER2
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-006_c4_ORG.tif,R2,c4,ORG,Her2B-K154-Scene-006,ER
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-006_c5_ORG.tif,R2,c5,ORG,Her2B-K154-Scene-006,CD45
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-008_c1_ORG.tif,R2,c1,ORG,Her2B-K154-Scene-008,DAPI
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-008_c2_ORG.tif,R2,c2,ORG,Her2B-K154-Scene-008,CK5
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-008_c3_ORG.tif,R2,c3,ORG,Her2B-K154-Scene-008,HER2
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-008_c4_ORG.tif,R2,c4,ORG,Her2B-K154-Scene-008,ER
Registered-R2_CK5.HER2.ER.CD45_Her2B-K154-Scene-008_c5_ORG.tif,R2,c5,ORG,Her2B-K154-Scene-008,CD45
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-002_c1_ORG.tif,R3,c1,ORG,Her2B-K154-Scene-002,DAPI
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-002_c2_ORG.tif,R3,c2,ORG,Her2B-K154-Scene-002,aSMA
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-002_c3_ORG.tif,R3,c3,ORG,Her2B-K154-Scene-002,CD68
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-002_c4_ORG.tif,R3,c4,ORG,Her2B-K154-Scene-002,CD4
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-002_c5_ORG.tif,R3,c5,ORG,Her2B-K154-Scene-002,Ecad
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-006_c1_ORG.tif,R3,c1,ORG,Her2B-K154-Scene-006,DAPI
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-006_c2_ORG.tif,R3,c2,ORG,Her2B-K154-Scene-006,aSMA
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-006_c3_ORG.tif,R3,c3,ORG,Her2B-K154-Scene-006,CD68
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-006_c4_ORG.tif,R3,c4,ORG,Her2B-K154-Scene-006,CD4
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-006_c5_ORG.tif,R3,c5,ORG,Her2B-K154-Scene-006,Ecad
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-008_c1_ORG.tif,R3,c1,ORG,Her2B-K154-Scene-008,DAPI
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-008_c2_ORG.tif,R3,c2,ORG,Her2B-K154-Scene-008,aSMA
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-008_c3_ORG.tif,R3,c3,ORG,Her2B-K154-Scene-008,CD68
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-008_c4_ORG.tif,R3,c4,ORG,Her2B-K154-Scene-008,CD4
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K154-Scene-008_c5_ORG.tif,R3,c5,ORG,Her2B-K154-Scene-008,Ecad
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-002_c1_ORG.tif,R4,c1,ORG,Her2B-K154-Scene-002,DAPI
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-002_c2_ORG.tif,R4,c2,ORG,Her2B-K154-Scene-002,Vim
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-002_c3_ORG.tif,R4,c3,ORG,Her2B-K154-Scene-002,AR
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-002_c4_ORG.tif,R4,c4,ORG,Her2B-K154-Scene-002,CD31
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-002_c5_ORG.tif,R4,c5,ORG,Her2B-K154-Scene-002,CD44
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-006_c1_ORG.tif,R4,c1,ORG,Her2B-K154-Scene-006,DAPI
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-006_c2_ORG.tif,R4,c2,ORG,Her2B-K154-Scene-006,Vim
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-006_c3_ORG.tif,R4,c3,ORG,Her2B-K154-Scene-006,AR
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-006_c4_ORG.tif,R4,c4,ORG,Her2B-K154-Scene-006,CD31
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-006_c5_ORG.tif,R4,c5,ORG,Her2B-K154-Scene-006,CD44
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-008_c1_ORG.tif,R4,c1,ORG,Her2B-K154-Scene-008,DAPI
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-008_c2_ORG.tif,R4,c2,ORG,Her2B-K154-Scene-008,Vim
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-008_c3_ORG.tif,R4,c3,ORG,Her2B-K154-Scene-008,AR
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-008_c4_ORG.tif,R4,c4,ORG,Her2B-K154-Scene-008,CD31
Registered-R4_Vim.AR.CD31.CD44_Her2B-K154-Scene-008_c5_ORG.tif,R4,c5,ORG,Her2B-K154-Scene-008,CD44
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-002_c1_ORG.tif,R5,c1,ORG,Her2B-K154-Scene-002,DAPI
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-002_c2_ORG.tif,R5,c2,ORG,Her2B-K154-Scene-002,CK7
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-002_c3_ORG.tif,R5,c3,ORG,Her2B-K154-Scene-002,CK14
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-002_c4_ORG.tif,R5,c4,ORG,Her2B-K154-Scene-002,Ki67
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-002_c5_ORG.tif,R5,c5,ORG,Her2B-K154-Scene-002,PgR
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-006_c1_ORG.tif,R5,c1,ORG,Her2B-K154-Scene-006,DAPI
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-006_c2_ORG.tif,R5,c2,ORG,Her2B-K154-Scene-006,CK7
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-006_c3_ORG.tif,R5,c3,ORG,Her2B-K154-Scene-006,CK14
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-006_c4_ORG.tif,R5,c4,ORG,Her2B-K154-Scene-006,Ki67
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-006_c5_ORG.tif,R5,c5,ORG,Her2B-K154-Scene-006,PgR
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-008_c1_ORG.tif,R5,c1,ORG,Her2B-K154-Scene-008,DAPI
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-008_c2_ORG.tif,R5,c2,ORG,Her2B-K154-Scene-008,CK7
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-008_c3_ORG.tif,R5,c3,ORG,Her2B-K154-Scene-008,CK14
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-008_c4_ORG.tif,R5,c4,ORG,Her2B-K154-Scene-008,Ki67
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K154-Scene-008_c5_ORG.tif,R5,c5,ORG,Her2B-K154-Scene-008,PgR
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-002_c1_ORG.tif,R6,c1,ORG,Her2B-K154-Scene-002,DAPI
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-002_c2_ORG.tif,R6,c2,ORG,Her2B-K154-Scene-002,pHH3
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-002_c3_ORG.tif,R6,c3,ORG,Her2B-K154-Scene-002,pS6RP
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-002_c4_ORG.tif,R6,c4,ORG,Her2B-K154-Scene-002,pERK
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-002_c5_ORG.tif,R6,c5,ORG,Her2B-K154-Scene-002,CD20
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-006_c1_ORG.tif,R6,c1,ORG,Her2B-K154-Scene-006,DAPI
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-006_c2_ORG.tif,R6,c2,ORG,Her2B-K154-Scene-006,pHH3
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-006_c3_ORG.tif,R6,c3,ORG,Her2B-K154-Scene-006,pS6RP
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-006_c4_ORG.tif,R6,c4,ORG,Her2B-K154-Scene-006,pERK
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-006_c5_ORG.tif,R6,c5,ORG,Her2B-K154-Scene-006,CD20
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-008_c1_ORG.tif,R6,c1,ORG,Her2B-K154-Scene-008,DAPI
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-008_c2_ORG.tif,R6,c2,ORG,Her2B-K154-Scene-008,pHH3
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-008_c3_ORG.tif,R6,c3,ORG,Her2B-K154-Scene-008,pS6RP
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-008_c4_ORG.tif,R6,c4,ORG,Her2B-K154-Scene-008,pERK
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K154-Scene-008_c5_ORG.tif,R6,c5,ORG,Her2B-K154-Scene-008,CD20
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-002_c1_ORG.tif,R7,c1,ORG,Her2B-K154-Scene-002,DAPI
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-002_c2_ORG.tif,R7,c2,ORG,Her2B-K154-Scene-002,CK17
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-002_c3_ORG.tif,R7,c3,ORG,Her2B-K154-Scene-002,EGFR
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-002_c4_ORG.tif,R7,c4,ORG,Her2B-K154-Scene-002,pAKT
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-002_c5_ORG.tif,R7,c5,ORG,Her2B-K154-Scene-002,GRNZB
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-006_c1_ORG.tif,R7,c1,ORG,Her2B-K154-Scene-006,DAPI
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-006_c2_ORG.tif,R7,c2,ORG,Her2B-K154-Scene-006,CK17
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-006_c3_ORG.tif,R7,c3,ORG,Her2B-K154-Scene-006,EGFR
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-006_c4_ORG.tif,R7,c4,ORG,Her2B-K154-Scene-006,pAKT
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-006_c5_ORG.tif,R7,c5,ORG,Her2B-K154-Scene-006,GRNZB
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-008_c1_ORG.tif,R7,c1,ORG,Her2B-K154-Scene-008,DAPI
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-008_c2_ORG.tif,R7,c2,ORG,Her2B-K154-Scene-008,CK17
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-008_c3_ORG.tif,R7,c3,ORG,Her2B-K154-Scene-008,EGFR
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-008_c4_ORG.tif,R7,c4,ORG,Her2B-K154-Scene-008,pAKT
Registered-R7_CK17.EGFR.pAKT.GRNZB_Her2B-K154-Scene-008_c5_ORG.tif,R7,c5,ORG,Her2B-K154-Scene-008,GRNZB
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-002_c1_ORG.tif,R8,c1,ORG,Her2B-K154-Scene-002,DAPI
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-002_c2_ORG.tif,R8,c2,ORG,Her2B-K154-Scene-002,H3K27
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-002_c3_ORG.tif,R8,c3,ORG,Her2B-K154-Scene-002,PDPN
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-002_c4_ORG.tif,R8,c4,ORG,Her2B-K154-Scene-002,gH2AX
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-002_c5_ORG.tif,R8,c5,ORG,Her2B-K154-Scene-002,ColI
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-006_c1_ORG.tif,R8,c1,ORG,Her2B-K154-Scene-006,DAPI
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-006_c2_ORG.tif,R8,c2,ORG,Her2B-K154-Scene-006,H3K27
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-006_c3_ORG.tif,R8,c3,ORG,Her2B-K154-Scene-006,PDPN
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-006_c4_ORG.tif,R8,c4,ORG,Her2B-K154-Scene-006,gH2AX
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-006_c5_ORG.tif,R8,c5,ORG,Her2B-K154-Scene-006,ColI
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-008_c1_ORG.tif,R8,c1,ORG,Her2B-K154-Scene-008,DAPI
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-008_c2_ORG.tif,R8,c2,ORG,Her2B-K154-Scene-008,H3K27
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-008_c3_ORG.tif,R8,c3,ORG,Her2B-K154-Scene-008,PDPN
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-008_c4_ORG.tif,R8,c4,ORG,Her2B-K154-Scene-008,gH2AX
Registered-R8_H3K27.PDPN.gH2AX.ColI_Her2B-K154-Scene-008_c5_ORG.tif,R8,c5,ORG,Her2B-K154-Scene-008,ColI
Registered-R9_CK8.cPARP.pRB_Her2B-K154-Scene-002_c1_ORG.tif,R9,c1,ORG,Her2B-K154-Scene-002,DAPI
